Sample
-1160.0
-1967.0
-1635.0
-2033.0
-2032.0
-1950.0
-2186.0
-1653.0
-2041.0
-1727.0
-767.0
-1332.0
-1647.0
-1835.0
-653.0
-1358.0
-1299.0
-1242.0
-1399.0
-343.0
-2145.0
-2489.0
-2259.0
-2834.0
-2833.0
-1674.0
-1192.0
-752.0
-1870.0
-2424.0
-1983.0
-2220.0
-2048.0
-1324.0
-2200.0
-2709.0
-2934.0
-2241.0
-3054.0
-3004.0
-2818.0
-3279.0
-3668.0
-3368.0
-2775.0
-3402.0
-2578.0
-2013.0
-2288.0
-1786.0
-2058.0
-2353.0
-2459.0
-2279.0
-2698.0
-3554.0
-4373.0
-3940.0
-4012.0
-4257.0
-3380.0
-3418.0
-4175.0
-3840.0
-3431.0
-3260.0
-3563.0
-4501.0
-3650.0
-3638.0
-4273.0
-3187.0
-3773.0
-3764.0
-3285.0
-3417.0
-3660.0
-4126.0
-3968.0
-2595.0
-3314.0
-2955.0
-3421.0
-3821.0
-3000.0
-3855.0
-3815.0
-2908.0
-3015.0
-3552.0
-3539.0
-3967.0
-4540.0
-4448.0
-3090.0
-2410.0
-2406.0
-2804.0
-2702.0
-2774.0
-2712.0
-2323.0
-2463.0
-2756.0
-3192.0
-2436.0
-3573.0
-2591.0
-1917.0
-2511.0
-2214.0
-815.0
-1048.0
-1072.0
-1174.0
-589.0
-1637.0
-1260.0
-973.0
-1674.0
-2131.0
-2010.0
-2904.0
-2179.0
-2459.0
-2530.0
-2671.0
-3073.0
-3967.0
-4324.0
-4645.0
-4771.0
-4750.0
-4975.0
-4630.0
-4471.0
-5039.0
-5471.0
-4534.0
-5889.0
-5322.0
-5210.0
-4210.0
-4117.0
-4626.0
-3635.0
-4029.0
-3782.0
-4834.0
-4683.0
-4852.0
-4741.0
-3908.0
-4124.0
-4315.0
-4135.0
-4362.0
-4450.0
-4548.0
-4757.0
-4082.0
-4065.0
-4273.0
-4157.0
-4846.0
-4576.0
-4426.0
-5576.0
-6184.0
-5752.0
-5662.0
-5700.0
-5296.0
-5120.0
-5196.0
-5917.0
-5407.0
-5231.0
-5130.0
-5704.0
-6300.0
-5430.0
-5150.0
-4630.0
-4231.0
-5160.0
-5164.0
-4046.0
-4045.0
-3017.0
-3133.0
-3536.0
-3334.0
-3192.0
-3041.0
-3468.0
-3572.0
-3398.0
-3672.0
-3455.0
-2536.0
-2953.0
-1938.0
-2381.0
-2394.0
-2525.0
-3583.0
-2129.0
-3786.0
-2826.0
-2609.0
-2710.0
-2715.0
-2636.0
-3636.0
-3960.0
-3365.0
-3558.0
-2917.0
-3612.0
-4705.0
-4900.0
-4178.0
-3069.0
-2479.0
-2705.0
-2588.0
-3029.0
-3129.0
-2580.0
-3020.0
-2404.0
-3012.0
-3080.0
-3038.0
-2907.0
-2742.0
-2811.0
-3219.0
-2671.0
-2440.0
-2074.0
-1679.0
-2083.0
-2165.0
-1963.0
-2401.0
-2606.0
-2037.0
-1709.0
-2676.0
-2806.0
-2379.0
-1722.0
-1706.0
-2071.0
-1721.0
-2480.0
-2094.0
-2264.0
-3422.0
-4020.0
-4521.0
-3947.0
-4076.0
-4224.0
-4427.0
-4107.0
-4486.0
-4029.0
-4125.0
-5139.0
-5396.0
-4046.0
-4290.0
-5149.0
-4335.0
-5635.0
-4987.0
-3487.0
-3394.0
-4051.0
-3388.0
-4209.0
-2650.0
-1954.0
-2074.0
-1134.0
-1962.0
-2838.0
-3391.0
-3657.0
-4068.0
-3594.0
-3261.0
-4030.0
-4408.0
-3834.0
-3885.0
-4546.0
-3979.0
-4001.0
-4380.0
-5309.0
-4393.0
-3592.0
-4188.0
-3569.0
-3827.0
-4016.0
-4081.0
-4887.0
-4470.0
-5061.0
-4415.0
-4344.0
-3288.0
-2736.0
-3250.0
-2390.0
-1511.0
-1201.0
-874.0
-755.0
-2106.0
-1790.0
-1693.0
-1950.0
1652.0
2045.0
1665.0
2122.0
471.0
1167.0
975.0
928.0
664.0
283.0
325.0
-143.0
-589.0
-823.0
-1785.0
-2101.0
-1932.0
-2737.0
-1566.0
-561.0
-1698.0
-2340.0
-1621.0
-2314.0
-2915.0
-2580.0
-2430.0
-2086.0
-2398.0
-3005.0
-2718.0
-2336.0
-1398.0
-712.0
-1633.0
-962.0
-536.0
-1.0
1290.0
951.0
1244.0
1593.0
2872.0
2150.0
1748.0
1009.0
950.0
1025.0
763.0
1063.0
1313.0
1845.0
2276.0
1573.0
2072.0
2102.0
1793.0
1228.0
1217.0
1425.0
828.0
-174.0
-935.0
-648.0
-1697.0
-1282.0
-1293.0
-971.0
-1511.0
-40.0
156.0
-195.0
-224.0
-824.0
-1044.0
-853.0
-1780.0
-2124.0
-2109.0
-1786.0
-1846.0
-706.0
153.0
-224.0
-198.0
764.0
1411.0
1898.0
1693.0
893.0
1082.0
729.0
-166.0
-1061.0
-2002.0
-1519.0
-313.0
-632.0
-747.0
-543.0
-361.0
-892.0
-2257.0
-1887.0
-2092.0
-2438.0
-2338.0
-1597.0
-869.0
-1607.0
-1754.0
-359.0
-1466.0
-2340.0
-2757.0
-2287.0
-924.0
-810.0
-44.0
763.0
336.0
228.0
720.0
101.0
-811.0
-336.0
1443.0
1503.0
1275.0
821.0
321.0
107.0
1038.0
864.0
2410.0
1728.0
1870.0
1444.0
2061.0
2214.0
2592.0
2699.0
1360.0
1079.0
535.0
-248.0
-352.0
-16.0
122.0
1202.0
396.0
510.0
524.0
341.0
43.0
-318.0
278.0
-139.0
160.0
-513.0
-1056.0
283.0
169.0
631.0
1437.0
308.0
773.0
335.0
1315.0
1651.0
2310.0
2116.0
2434.0
3003.0
2713.0
3839.0
4688.0
3630.0
4559.0
3729.0
3574.0
3618.0
3652.0
3620.0
3972.0
4601.0
4072.0
3545.0
3494.0
3854.0
3726.0
2687.0
2426.0
2527.0
2500.0
1784.0
2114.0
1392.0
1785.0
2288.0
2289.0
2686.0
1265.0
1181.0
1869.0
731.0
-320.0
-38.0
-134.0
-40.0
-539.0
-1090.0
-1086.0
285.0
717.0
737.0
639.0
-887.0
-1057.0
-1250.0
-514.0
-1280.0
-617.0
-1110.0
-1397.0
-1297.0
-1419.0
-2721.0
-3563.0
-3937.0
-4249.0
-5039.0
-5214.0
-4251.0
-3334.0
-2903.0
-4023.0
-4415.0
-4220.0
-3710.0
-3915.0
-4302.0
-4145.0
-3452.0
-4239.0
-4187.0
-5181.0
-4094.0
-3943.0
-4439.0
-4901.0
-4504.0
-4666.0
-4698.0
-4651.0
-4172.0
-4332.0
-3778.0
-2687.0
-2525.0
-1216.0
-1598.0
-1029.0
-1651.0
-2172.0
-1648.0
-830.0
-1022.0
-1026.0
-678.0
-818.0
-2078.0
-1687.0
-1407.0
-965.0
-1317.0
-1465.0
-1533.0
-1253.0
-863.0
-146.0
-445.0
-1304.0
-2985.0
-3326.0
-2823.0
-3489.0
-3896.0
-3824.0
-3218.0
-3347.0
-3133.0
-3250.0
-3067.0
-2376.0
-2382.0
-3064.0
-3106.0
-3418.0
-2386.0
-1321.0
-1033.0
-1335.0
-1382.0
-771.0
-600.0
371.0
781.0
1120.0
200.0
269.0
725.0
685.0
986.0
551.0
-2121.0
-2679.0
-3080.0
-3535.0
-3370.0
-2957.0
-1715.0
-1280.0
-473.0
-721.0
-1222.0
-1325.0
-2075.0
-2697.0
-2161.0
-1373.0
-1370.0
-360.0
-323.0
-857.0
-517.0
416.0
262.0
1042.0
1311.0
636.0
1440.0
1086.0
1763.0
1992.0
973.0
349.0
-851.0
-218.0
388.0
78.0
-84.0
-447.0
804.0
-641.0
-738.0
-310.0
13.0
-985.0
-393.0
-296.0
-140.0
-71.0
266.0
1169.0
1642.0
579.0
955.0
283.0
-286.0
-179.0
-362.0
-231.0
-509.0
112.0
582.0
-188.0
1222.0
872.0
1536.0
1629.0
592.0
164.0
52.0
327.0
963.0
1781.0
2524.0
2843.0
3415.0
2756.0
1828.0
1108.0
1689.0
2507.0
1922.0
1949.0
1161.0
1757.0
1015.0
860.0
1635.0
1681.0
2039.0
1888.0
2446.0
2093.0
3096.0
2333.0
1616.0
1760.0
2254.0
2433.0
1818.0
2254.0
2579.0
2516.0
2949.0
2722.0
3201.0
3286.0
2431.0
2954.0
2278.0
2625.0
2168.0
1550.0
1639.0
1402.0
1376.0
850.0
1240.0
981.0
1027.0
385.0
799.0
1904.0
644.0
798.0
408.0
-732.0
-1022.0
-973.0
-685.0
-737.0
349.0
-429.0
-935.0
-32.0
690.0
622.0
-841.0
-1611.0
-977.0
-1175.0
-1087.0
-1262.0
-1908.0
-2498.0
-2531.0
-2488.0
-2653.0
-1761.0
-1666.0
-1980.0
-1010.0
-1109.0
-497.0
-275.0
680.0
677.0
823.0
1081.0
1261.0
831.0
594.0
1596.0
1927.0
1210.0
867.0
902.0
1700.0
942.0
459.0
-116.0
97.0
786.0
1224.0
331.0
759.0
962.0
930.0
1415.0
1513.0
391.0
-22.0
-469.0
-244.0
-206.0
-853.0
-586.0
-378.0
48.0
154.0
-446.0
136.0
618.0
-159.0
190.0
862.0
710.0
-53.0
510.0
659.0
-209.0
-181.0
274.0
386.0
1287.0
-89.0
55.0
-94.0
-597.0
124.0
-57.0
233.0
-225.0
-93.0
88.0
427.0
548.0
620.0
-812.0
-1063.0
-1726.0
-1434.0
-421.0
-594.0
-1010.0
-721.0
-39.0
-147.0
441.0
-426.0
-130.0
-1211.0
-455.0
54.0
281.0
812.0
121.0
767.0
616.0
1179.0
665.0
1716.0
2975.0
1873.0
2343.0
3513.0
3086.0
2432.0
2386.0
1776.0
2066.0
2316.0
1870.0
2026.0
1393.0
2156.0
2212.0
2282.0
2598.0
2649.0
1946.0
1311.0
1133.0
635.0
998.0
1866.0
1381.0
395.0
222.0
-634.0
-1290.0
-150.0
-763.0
-20.0
-344.0
218.0
645.0
82.0
19.0
-534.0
-509.0
-678.0
-229.0
479.0
1651.0
222.0
1137.0
-223.0
484.0
969.0
1252.0
1107.0
154.0
873.0
212.0
787.0
853.0
731.0
1422.0
1439.0
1199.0
442.0
-205.0
-230.0
1264.0
1434.0
1046.0
-501.0
857.0
929.0
382.0
195.0
623.0
1159.0
515.0
294.0
331.0
151.0
-335.0
-18.0
-315.0
800.0
493.0
561.0
2147.0
1576.0
2140.0
2265.0
1865.0
1505.0
939.0
710.0
1419.0
1255.0
535.0
826.0
687.0
645.0
619.0
1104.0
1500.0
1699.0
1203.0
1881.0
1799.0
1988.0
2286.0
2640.0
2923.0
3277.0
3003.0
1460.0
1212.0
1296.0
416.0
1534.0
1439.0
722.0
957.0
1140.0
522.0
524.0
90.0
-19.0
-65.0
-88.0
-361.0
-1717.0
-1719.0
-1470.0
-1960.0
-2772.0
-2672.0
-2773.0
-2655.0
-2661.0
-1730.0
-2329.0
-3317.0
-3085.0
-2081.0
-3081.0
-3235.0
-3971.0
-2399.0
-1331.0
-1138.0
-1842.0
-1625.0
-1592.0
-1802.0
-1160.0
-1325.0
-875.0
-1443.0
-959.0
-768.0
-985.0
-955.0
-672.0
-286.0
-129.0
-585.0
204.0
-2.0
-283.0
-17.0
-490.0
-1251.0
-1814.0
-987.0
-64.0
-94.0
-55.0
-367.0
-159.0
-552.0
-417.0
405.0
322.0
-290.0
-15.0
-8.0
433.0
1255.0
115.0
-232.0
547.0
314.0
-370.0
-193.0
-227.0
152.0
-710.0
-1360.0
-929.0
-848.0
-765.0
-1390.0
-2428.0
-3188.0
-3146.0
-3645.0
-4395.0
-3682.0
-2814.0
-2490.0
-3099.0
-2522.0
-2653.0
-1207.0
-1163.0
-1582.0
-1799.0
-1513.0
-1874.0
-2993.0
-3082.0
-1806.0
-1420.0
-881.0
-774.0
-711.0
-950.0
-1295.0
-1543.0
-1842.0
-2750.0
-1837.0
-1268.0
-1408.0
-1378.0
-1043.0
-292.0
-310.0
-558.0
-1470.0
-1237.0
-1121.0
-683.0
-676.0
-437.0
-1485.0
-1767.0
-1352.0
-923.0
-610.0
-1301.0
-706.0
368.0
107.0
-306.0
-1802.0
-2472.0
-2684.0
-3279.0
-3012.0
-3178.0
-3014.0
-2945.0
-2913.0
-3279.0
-4065.0
-3958.0
-4121.0
-3980.0
-3082.0
-2039.0
-1279.0
-821.0
-805.0
-766.0
-1043.0
-86.0
-17.0
43.0
260.0
334.0
302.0
-102.0
-1137.0
-630.0
-913.0
-329.0
519.0
-44.0
-316.0
-1031.0
-213.0
355.0
-221.0
-1257.0
-1324.0
123.0
-285.0
-1233.0
-395.0
-1382.0
-1298.0
-721.0
-774.0
-948.0
-928.0
-1043.0
-488.0
-449.0
-412.0
863.0
1500.0
677.0
855.0
1452.0
1392.0
1836.0
839.0
641.0
1426.0
1722.0
1683.0
2131.0
1675.0
1081.0
822.0
545.0
2056.0
1784.0
1285.0
666.0
-282.0
339.0
420.0
918.0
518.0
1282.0
1175.0
531.0
564.0
-351.0
789.0
1041.0
-375.0
-229.0
96.0
-214.0
974.0
1323.0
1166.0
928.0
-174.0
331.0
290.0
-64.0
394.0
591.0
413.0
179.0
643.0
947.0
2027.0
1572.0
781.0
2210.0
1699.0
1134.0
916.0
1645.0
1269.0
2270.0
2416.0
1247.0
2300.0
2640.0
2935.0
2989.0
2618.0
2693.0
3091.0
3607.0
3164.0
1855.0
841.0
496.0
941.0
338.0
1281.0
996.0
1653.0
2560.0
2925.0
1469.0
1474.0
1283.0
1019.0
894.0
1912.0
1080.0
1045.0
1761.0
1618.0
2685.0
1417.0
2712.0
3185.0
3064.0
3067.0
2579.0
3954.0
4118.0
2588.0
2287.0
2912.0
3637.0
4356.0
3980.0
3994.0
4229.0
4369.0
4480.0
4710.0
4821.0
3341.0
3303.0
3312.0
4017.0
3293.0
3863.0
4869.0
4379.0
4624.0
4441.0
4552.0
4483.0
4625.0
3820.0
3796.0
4108.0
3508.0
4361.0
4343.0
4614.0
5180.0
4542.0
3669.0
3494.0
3032.0
3414.0
3660.0
4513.0
4777.0
3875.0
3627.0
3124.0
3634.0
4041.0
3908.0
3709.0
2710.0
1604.0
2213.0
2265.0
2820.0
2646.0
3548.0
3584.0
2928.0
3341.0
2994.0
2609.0
1821.0
2384.0
1912.0
1310.0
819.0
-213.0
-920.0
-1066.0
-1253.0
-1069.0
-662.0
-710.0
-453.0
-16.0
181.0
-165.0
1187.0
913.0
1174.0
1469.0
1750.0
2063.0
1116.0
1867.0
1886.0
1254.0
1240.0
1449.0
2118.0
2273.0
2221.0
1414.0
898.0
748.0
992.0
2037.0
1871.0
1519.0
1280.0
1636.0
576.0
1486.0
2475.0
2275.0
827.0
1416.0
635.0
64.0
116.0
427.0
840.0
387.0
21.0
-1035.0
-1311.0
-1242.0
-1947.0
-1811.0
-1964.0
-1558.0
-1175.0
-555.0
-298.0
-327.0
-169.0
-129.0
4.0
277.0
292.0
2097.0
2887.0
2035.0
2183.0
2499.0
2442.0
2482.0
2267.0
1898.0
1334.0
590.0
1731.0
1669.0
218.0
1588.0
-110.0
-548.0
-854.0
-173.0
-169.0
725.0
1782.0
1502.0
1873.0
1465.0
1288.0
534.0
324.0
930.0
1438.0
1056.0
1152.0
1359.0
1445.0
1569.0
854.0
1143.0
635.0
775.0
1087.0
1351.0
1044.0
1346.0
1599.0
836.0
2070.0
2733.0
2180.0
2711.0
2830.0
3055.0
2405.0
3894.0
3494.0
2753.0
2194.0
2499.0
3524.0
3170.0
2805.0
1960.0
2213.0
1332.0
973.0
421.0
-47.0
-557.0
-1481.0
-2126.0
-187.0
-645.0
-1225.0
-2041.0
-1176.0
-1596.0
-1999.0
-1742.0
-2520.0
-1967.0
-2144.0
-2075.0
-3214.0
-3780.0
-3545.0
-3633.0
-2286.0
-2303.0
-1994.0
-2107.0
-3359.0
-3093.0
-2144.0
-2320.0
-2270.0
-2343.0
-3322.0
-3103.0
-2449.0
-2581.0
-1871.0
-1779.0
-2171.0
-2341.0
-1515.0
-1573.0
-1042.0
-1200.0
-1733.0
-1390.0
-1536.0
-2049.0
-1496.0
-2259.0
-2095.0
-1851.0
-1181.0
-2065.0
-1745.0
-1300.0
-1441.0
-1251.0
-1205.0
-877.0
-1027.0
-1034.0
-464.0
-981.0
-1268.0
-585.0
-1451.0
-1694.0
-668.0
547.0
618.0
1706.0
1403.0
740.0
1411.0
1210.0
1308.0
814.0
1090.0
-112.0
594.0
1293.0
838.0
1049.0
1436.0
689.0
1079.0
1538.0
1013.0
288.0
556.0
1001.0
675.0
1228.0
-398.0
58.0
255.0
772.0
1135.0
-53.0
-40.0
1344.0
1125.0
299.0
1209.0
785.0
988.0
-682.0
-312.0
-598.0
243.0
21.0
-389.0
1725.0
2039.0
894.0
2518.0
2979.0
3568.0
3991.0
2636.0
3065.0
2877.0
3928.0
4032.0
4439.0
4133.0
4743.0
4754.0
4774.0
5325.0
4359.0
4899.0
3933.0
3791.0
3067.0
2026.0
589.0
570.0
-421.0
-615.0
110.0
3.0
402.0
-1019.0
-1264.0
-1845.0
-1199.0
-1647.0
-1921.0
-2466.0
-2202.0
-3396.0
-2250.0
-2700.0
-3487.0
-4024.0
-3970.0
-1931.0
-2045.0
-1306.0
-1366.0
-705.0
64.0
-631.0
65.0
215.0
-767.0
-315.0
-82.0
-865.0
-1158.0
-1876.0
-1196.0
-242.0
-1104.0
-1572.0
-1653.0
-2054.0
-1820.0
-1640.0
-1606.0
-1853.0
-1631.0
-2121.0
-5020.0
-4624.0
-3507.0
-3955.0
-3951.0
-3042.0
-3981.0
-4953.0
-5063.0
-3743.0
-2962.0
-3323.0
-2001.0
-2815.0
-3458.0
-4034.0
-3917.0
-3879.0
-4333.0
-3579.0
-4029.0
-2581.0
-2729.0
-1809.0
-2634.0
-3416.0
-3996.0
-4338.0
-3414.0
-5312.0
-6015.0
-6116.0
-6082.0
-6214.0
-5864.0
-5459.0
-4965.0
-4130.0
-4121.0
-2444.0
-3103.0
-3039.0
-2094.0
-2459.0
-2347.0
-2973.0
-1485.0
-1104.0
-1778.0
-2345.0
-1807.0
-700.0
-451.0
-344.0
156.0
-722.0
56.0
-1009.0
-679.0
593.0
-166.0
-401.0
83.0
-136.0
-326.0
162.0
234.0
72.0
-192.0
1018.0
1205.0
1078.0
329.0
-120.0
406.0
296.0
0.0
-467.0
-600.0
-268.0
-61.0
-552.0
-456.0
14.0
-654.0
-21.0
607.0
877.0
178.0
-453.0
-298.0
-1021.0
-302.0
1046.0
609.0
2176.0
1819.0
1319.0
1487.0
1264.0
957.0
-111.0
947.0
-275.0
668.0
2815.0
3059.0
1853.0
750.0
-72.0
0.0
636.0
-119.0
133.0
803.0
1005.0
385.0
-440.0
-99.0
-547.0
-1357.0
-909.0
-1148.0
-438.0
494.0
335.0
615.0
-331.0
-53.0
-303.0
244.0
275.0
-797.0
96.0
836.0
448.0
1622.0
1441.0
1452.0
587.0
1454.0
830.0
1330.0
2023.0
2121.0
3125.0
2011.0
1510.0
2272.0
2675.0
2656.0
2136.0
2103.0
1653.0
1501.0
1232.0
2063.0
1054.0
1252.0
1595.0
1538.0
1522.0
1034.0
2028.0
2035.0
1463.0
1239.0
1198.0
263.0
-89.0
2.0
1075.0
742.0
2327.0
2604.0
1508.0
1653.0
1854.0
2292.0
1802.0
904.0
1480.0
1902.0
1480.0
2196.0
2242.0
2977.0
1971.0
1207.0
1625.0
2382.0
2969.0
3525.0
3650.0
3997.0
3803.0
3213.0
3619.0
2628.0
3723.0
3020.0
3267.0
2594.0
2648.0
1732.0
1071.0
2281.0
1957.0
1429.0
256.0
869.0
728.0
1623.0
2420.0
2374.0
3101.0
2362.0
2268.0
1572.0
1718.0
1926.0
999.0
985.0
1877.0
1806.0
2633.0
1085.0
1427.0
2378.0
2276.0
2726.0
3131.0
3344.0
3574.0
2794.0
3167.0
2603.0
2397.0
1950.0
2008.0
1798.0
1790.0
934.0
1717.0
1783.0
2274.0
3143.0
2673.0
2115.0
2732.0
1939.0
1253.0
883.0
414.0
-669.0
-1016.0
-645.0
580.0
1234.0
2498.0
1252.0
766.0
519.0
-672.0
150.0
166.0
243.0
910.0
520.0
951.0
160.0
-235.0
505.0
889.0
657.0
552.0
1439.0
773.0
2095.0
1555.0
1505.0
1942.0
1036.0
1450.0
1045.0
261.0
642.0
292.0
-395.0
-228.0
240.0
363.0
131.0
634.0
69.0
451.0
224.0
1039.0
901.0
455.0
984.0
1081.0
-416.0
-249.0
65.0
-934.0
2.0
963.0
1506.0
833.0
863.0
1116.0
661.0
1369.0
2158.0
1988.0
1716.0
2014.0
2903.0
3137.0
3143.0
3371.0
3403.0
2848.0
2571.0
2865.0
3050.0
2408.0
2547.0
1594.0
1867.0
1811.0
1078.0
2141.0
2126.0
1559.0
1528.0
2226.0
3285.0
2636.0
2665.0
1878.0
1533.0
2316.0
1337.0
562.0
-396.0
251.0
1251.0
1371.0
1470.0
796.0
724.0
-7.0
-60.0
10.0
-474.0
-1166.0
186.0
435.0
-96.0
648.0
503.0
920.0
2095.0
2291.0
1395.0
971.0
895.0
1873.0
2590.0
1787.0
2523.0
2197.0
1777.0
2347.0
1886.0
2417.0
1307.0
556.0
318.0
-146.0
300.0
-277.0
-641.0
350.0
641.0
657.0
1710.0
131.0
315.0
892.0
-90.0
200.0
757.0
914.0
607.0
988.0
278.0
1025.0
1131.0
430.0
-381.0
-13.0
246.0
849.0
642.0
-54.0
42.0
904.0
79.0
197.0
-40.0
528.0
888.0
13.0
300.0
232.0
212.0
-254.0
328.0
944.0
1414.0
1642.0
447.0
755.0
419.0
1011.0
-13.0
-228.0
-468.0
-411.0
340.0
-404.0
490.0
185.0
1609.0
901.0
633.0
1060.0
1376.0
1534.0
384.0
671.0
755.0
998.0
804.0
1284.0
1810.0
1746.0
1977.0
3388.0
3178.0
2394.0
2159.0
2422.0
4041.0
3348.0
3533.0
4072.0
3132.0
3306.0
3223.0
2018.0
656.0
1120.0
1028.0
1077.0
1002.0
1346.0
1119.0
1872.0
2058.0
1884.0
1652.0
1085.0
0.0
-919.0
255.0
-534.0
-66.0
-29.0
-914.0
-30.0
-402.0
-269.0
-783.0
-599.0
-1354.0
-459.0
-1090.0
-1038.0
-143.0
16.0
-280.0
-265.0
-18.0
-103.0
-321.0
-748.0
-521.0
27.0
235.0
-1598.0
-1130.0
-769.0
-779.0
-1289.0
-1162.0
-1906.0
-1676.0
-2330.0
-2318.0
-1494.0
-3087.0
-2591.0
-2430.0
-1820.0
-2248.0
-2208.0
-3225.0
-4176.0
-4019.0
-3535.0
-3207.0
-2737.0
-1800.0
-2438.0
-3057.0
-3452.0
-4319.0
-4171.0
-3758.0
-3759.0
-4657.0
-4009.0
-2700.0
-3125.0
-3637.0
-3321.0
-4056.0
-3988.0
-4246.0
-3488.0
-3013.0
-2969.0
-2418.0
-2718.0
-2308.0
-2528.0
-3462.0
-4422.0
-3355.0
-3317.0
-2915.0
-3476.0
-2965.0
-3595.0
-3513.0
-3328.0
-3965.0
-3945.0
-3969.0
-4275.0
-3417.0
-3244.0
-3734.0
-3506.0
-3211.0
-3234.0
-4113.0
-3852.0
-2936.0
-2377.0
-1367.0
-2320.0
-3759.0
-4476.0
-4533.0
-3387.0
-2966.0
-3309.0
-3409.0
-3534.0
-2532.0
-2949.0
-2864.0
-2690.0
-1478.0
-1438.0
-1033.0
-874.0
-325.0
-278.0
-812.0
-701.0
-1304.0
-976.0
-2209.0
-1701.0
-1829.0
-2276.0
-2222.0
-1529.0
-2525.0
-2821.0
-2842.0
-2846.0
-2775.0
-3426.0
-2857.0
-3363.0
-2234.0
-2626.0
-2708.0
-3263.0
-3966.0
-3200.0
-3808.0
-2601.0
-2841.0
-2919.0
-2789.0
-3147.0
-2858.0
-2672.0
-1478.0
-2008.0
-2460.0
-1792.0
-1631.0
-1153.0
-442.0
-5.0
66.0
-596.0
206.0
-121.0
-419.0
-717.0
-463.0
-358.0
-529.0
917.0
154.0
862.0
660.0
34.0
-767.0
-1761.0
-319.0
-91.0
-621.0
-247.0
-93.0
336.0
966.0
896.0
542.0
848.0
-185.0
-1048.0
-686.0
-670.0
-277.0
-149.0
-65.0
178.0
967.0
1062.0
1690.0
879.0
445.0
1124.0
1610.0
1325.0
1719.0
1471.0
2319.0
3134.0
2610.0
2918.0
2525.0
2200.0
1391.0
1081.0
1368.0
1989.0
1300.0
1712.0
1696.0
1648.0
1485.0
620.0
1567.0
2006.0
1451.0
704.0
1011.0
-11.0
638.0
408.0
266.0
-1197.0
-1205.0
10.0
167.0
3.0
1143.0
1663.0
1209.0
1269.0
2575.0
2599.0
1926.0
1635.0
1907.0
1881.0
2170.0
2310.0
2576.0
1472.0
1757.0
1446.0
1454.0
1829.0
1147.0
932.0
969.0
1276.0
604.0
352.0
649.0
1416.0
-47.0
-351.0
291.0
-1020.0
-1274.0
-1358.0
-365.0
-502.0
612.0
1550.0
2241.0
2213.0
2335.0
1437.0
2080.0
2688.0
1695.0
2529.0
1567.0
2122.0
2109.0
2487.0
2536.0
2582.0
2391.0
1561.0
1663.0
2051.0
1598.0
1320.0
943.0
1261.0
878.0
706.0
600.0
-419.0
192.0
-272.0
556.0
-33.0
-138.0
644.0
465.0
745.0
129.0
-110.0
-435.0
-684.0
215.0
-534.0
282.0
477.0
-185.0
-43.0
-729.0
843.0
981.0
969.0
847.0
357.0
-471.0
-193.0
-470.0
-929.0
-559.0
177.0
618.0
1644.0
1117.0
1488.0
1784.0
2442.0
2625.0
2808.0
2407.0
3496.0
3355.0
3007.0
1650.0
1962.0
1765.0
